CODIGO,EAN,TITULO,SINOPSIS,NARRACION,SELLO,AUTORES,PAGINAS,PESO,GRUESO,ANCHO,ALTO,COLECCION,IBIC,TAG_DESCRIPTIVOS,PORTADA,WEB,FEC_PUBLICACION,PRESENTACION,FRASE_MKT,SELLO_CMS,IDIOMA_PUBLICACION,SENTIDO_LECTURA,T_PROD,ISBN
4034071,9789507326899,Donde Habitan Las Sirenas,"Una historia sobre el poder de las segundas oportunidades.  A veces, solo necesitas lanzarte a la deriva para encontrar tu lugar.  Lucía abandonó la isla en la que creció con una única promesa, no regresar jamás. El pasado que allí dejó anclado, aún la atormenta cuando cierra los ojos.  Sin embargo, su determinación se tambalea cuando el destino llama a su puerta y se empeña en devolverla a ese lugar que no consigue olvidar. Incapaz de ignorar la petición de su abuela, Lucía vuelve a Vila Mareva y sus playas bañadas por el sol y las aguas azules del Mediterráneo. Donde se enamoró por primera vez y aprendió lo crueles que pueden ser las personas.  Allí se reencontrará con Laura, su hermana, con la que lleva mucho tiempo distanciada y, mientras el verano se abre paso, Lucía intentará dejar el pasado atrás y derribar los muros que la separan de su familia.  Un encuentro inesperado.  Un secreto que sale a la luz.  Una historia sobre el amor, el destino y los nuevos comienzos.",Sin Genero,Crossbooks Argentina,María Martínez|,448,0,"2,2","14,5","22,5",Ficción,FICCIÓN MODERNA Y CONTEMPORÁNEA || NARRATIVA ROMÁNTICA || Narrativa romántica adulta y contemporánea || Edad de interés: a partir de 14 años,"amor,cambio,casualidad,casualidades,contar,contemporánea,destino,elección,estrellas,familia,imposibles,más,magia,música,que,queden,quizás,reflexión,relación,romántica,sueños,tal,vez,vida,vital,Alice,Andrea,Beta,Coqueta,Cuando,Kellen,Longarela",https://www.planetadelibros.com.ar/usuaris/libros/fotos/443/original/442450_portada_donde-habitan-las-sirenas_maria-martinez_202510071709.jpg,Novela romántica | Novela Romántica contemporánea,20251125,Rústica con solapas,Sumérgete en un mar de emociones con María Martínez. ¡Más de 500.000 lectoras!,Crossbooks,Español,,LIB,978-950-732-689-9
4028506,9789878220062,Habitos Atomicos,"HÁBITOS ATÓMICOS parte de una simple pero poderosa pregunta: ¿Cómo podemos vivir mejor? Sabemos que unos buenos hábitos nos permiten mejorar significativamente nuestra vida, pero con frecuencia nos desviamos del camino: dejamos de hacer ejercicio, comemos mal, dormimos poco, despilfarramos. ¿Por qué es tan fácil caer en los malos hábitos y tan complicado seguir los buenos?James Clear nos brinda fantásticas ideas basadas en investigaciones científicas, que le permiten revelarnos cómo podemos transformar pequeños hábitos cotidianos para cambiar nuestra vida y mejorarla. Esta guía pone al descubierto las fuerzas ocultas que moldean nuestro comportamiento""desde nuestra mentalidad, pasando por el ambiente y hasta la genética"" y nos demuestra cómo aplicar cada cambio a nuestra vida y a nuestro trabajo.  Después de leer este libro, tendrás un método sencillo para desarrollar un sistema eficaz que te conducirá al éxito.Aprende cómo""  "" Darte tiempo para desarrollar nuevos hábitos"" Superar la falta de motivación y de fuerza de voluntad"" Diseñar un ambiente para que el éxito sea fácil de alcanzar"" Regresar al buen camino cuando te hayas desviado un poco                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ",Sin Genero,Booket,James Clear|,328,253,"1,5","12,5",19,Fuera de colección,"AUTOAYUDA Y DESARROLLO PERSONAL || Mente, cuerpo y espíritu: pensamiento y práctica","atomicos,bienestar,bolsillo,booket,dejar,exitosa,fumar,gente,hábitos,habitos,inteligentes,libro,poder,positivos,ricos,saludable,saludables,vida,Cambio,Cómo,Formación,Hábitos,Transforma,Vida",https://www.planetadelibros.com.ar/usuaris/libros/fotos/374/original/portada_habitos-atomicos_james-clear_202302081619.jpg,Autoayuda | Crecimiento personal,20230301,Rústica - Bolsillo,"A 3 décadas de que Stephen Covey nos revelara los 7 hábitos de la gente altamente efectiva, James Clear nos enseña la forma más sencilla y práctica de incorporar los mejores hábitos a nuestra vida diaria.",Booket,Español,Occidental,LIB,978-987-822-006-2
4034448,9789878223667,El Asesinato De Roger Ackroyd,"EL LIBRO QUE CAMBIÓ PARA SIEMPRE LA INVESTIGACIÓN DETECTIVESCA  Hércules Poirot es requerido para investigar el asesinato de Roger Ackroyd. Pronto se da cuenta de que, para resolver este caso, debe antes profundizar en las circunstancias de otra muerte ocurrida tiempo atrás.",Sin Genero,Booket,Agatha Christie|,272,158,"1,6","12,5",19,Biblioteca Agatha Christie,FICCIÓN MODERNA Y CONTEMPORÁNEA,"asesinato,británico,clásica,clásico,comprar,con,crimen,criminal,del,detectives,detectivesco,enigma,famosa,giro,inesperado,inglés,inglesa,intriga,investigación,libro,libros,literatura,misterio,negra,novela,online,policial,policiales,pueblo,suspense",https://www.planetadelibros.com.ar/usuaris/libros/fotos/448/original/portada_el-asesinato-de-roger-ackroyd_agatha-christie_202602092021.png,Novela literaria,20260301,Rústica - Bolsillo,Agatha Christie: clásicos del suspenso que vencen al tiempo.  El caso más audaz de Poirot y el giro que revolucionó el género policial.,Booket,Español,,LIB,978-987-822-366-7
4034488,9789504995074,Gatos Comprende A Tu Amigo Con Bigotes,"Descubre la vida secreta de los gatos junto al experto en comportamiento felino Dr. John Bradshaw     Acompaña a Libby durante su día, mientras explora el mundo por su cuenta y cuando está en casa con su familia. Gracias a su INCREÍBLE OLFATO y memoria, Libby traza un mapa de su vecindario y aprende cuáles son los lugares seguros y cuáles debe EVITAR. Descubre cómo su dueña la ayuda a sentirse cómoda en casa, jugando con ella y enseñándole dónde puede RASCAR y cómo usar la puertita para gatos.Con esta guía esencial, aprenderás TODO lo que necesitas saber sobre tu  amigo con bigotes.",Sin Genero,Planeta,Dr. John Bradshaw|,128,139,"0,9",13,19,Fuera de colección,Gatos como mascotas || Edad de interés: a partir de 5 años,"amantes,amigo,animal,animales,aprendizaje,básica,bigotes,chicos,científica,comportamiento,comprar,comprende,con,cuidado,cómo,didáctico,divulgación,domésticos,educativo,educativos,entender,envío,explicado,felino,gato,gatos,guía,ilustrado,infantil,para",https://www.planetadelibros.com.ar/usuaris/libros/fotos/434/original/portada_gatos-comprende-a-tu-amigo-con-bigotes_dr-john-bradshaw_202602091945.png,Infantil | Animales,20260301,Rústica sin solapas,Descubre la vida secreta de tus mejores amigos.,Editorial Planeta,Español,,LIB,978-950-49-9507-4
4028506,9789878220062,Habitos Atomicos,"HÁBITOS ATÓMICOS parte de una simple pero poderosa pregunta: ¿Cómo podemos vivir mejor? Sabemos que unos buenos hábitos nos permiten mejorar significativamente nuestra vida, pero con frecuencia nos desviamos del camino: dejamos de hacer ejercicio, comemos mal, dormimos poco, despilfarramos. ¿Por qué es tan fácil caer en los malos hábitos y tan complicado seguir los buenos?James Clear nos brinda fantásticas ideas basadas en investigaciones científicas, que le permiten revelarnos cómo podemos transformar pequeños hábitos cotidianos para cambiar nuestra vida y mejorarla. Esta guía pone al descubierto las fuerzas ocultas que moldean nuestro comportamiento""desde nuestra mentalidad, pasando por el ambiente y hasta la genética"" y nos demuestra cómo aplicar cada cambio a nuestra vida y a nuestro trabajo.  Después de leer este libro, tendrás un método sencillo para desarrollar un sistema eficaz que te conducirá al éxito.Aprende cómo""  "" Darte tiempo para desarrollar nuevos hábitos"" Superar la falta de motivación y de fuerza de voluntad"" Diseñar un ambiente para que el éxito sea fácil de alcanzar"" Regresar al buen camino cuando te hayas desviado un poco                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ",Sin Genero,Booket,James Clear|,328,253,"1,5","12,5",19,Fuera de colección,"AUTOAYUDA Y DESARROLLO PERSONAL || Mente, cuerpo y espíritu: pensamiento y práctica","atomicos,bienestar,bolsillo,booket,dejar,exitosa,fumar,gente,hábitos,habitos,inteligentes,libro,poder,positivos,ricos,saludable,saludables,vida,Cambio,Cómo,Formación,Hábitos,Transforma,Vida",https://www.planetadelibros.com.ar/usuaris/libros/fotos/374/original/portada_habitos-atomicos_james-clear_202302081619.jpg,Autoayuda | Crecimiento personal,20230301,Rústica - Bolsillo,"A 3 décadas de que Stephen Covey nos revelara los 7 hábitos de la gente altamente efectiva, James Clear nos enseña la forma más sencilla y práctica de incorporar los mejores hábitos a nuestra vida diaria.",Booket,Español,Occidental,LIB,978-987-822-006-2
4025765,9789504973591,Disney Baby Mis Primeros Colores,"AMARILLO, ROJO, VERDE Y AZUL: ¡EL MUNDO ESTÁ LLENO DE COLORES!   DESCÚBRELOS EN LAS PÁGINAS DE ESTE LIBRO Y APRENDE DE FORMA DIVERTIDA CON LOS PERSONAJES DE DISNEY BABY.",Sin Genero,Planeta Junior,Disney|,12,0,0,20,20,Fuera de colección,Aprendizaje temprano: los colores || Para niños c. 0-2 años,,https://www.planetadelibros.com.ar/usuaris/libros/fotos/333/original/portada_disney-baby-mis-primeros-colores_disney_202106151657.jpg,Infantil | De 3 a 5 años || Infantil | Primeras palabras,20210701,Todo cartón,"AMARILLO, ROJO, VERDE y AZUL ¡El mundo está lleno de colores!",Planeta Junior,Español,Occidental,LIB,978-950-49-7359-1
4034489,9789504995067,Perros Comprende A Tu Amigo Con Bigotes,"Acompaña a Rusty mientras pasa el día con su familia. Descubre cómo ve y, sobre todo, cómo huele el mundo que lo rodea. Rusty utiliza su increíble olfato para reconocer a sus amigos, tanto humanos como perros, para saber dónde encontrar algo sabroso que comer y cómo volver con su cuidador.  Descubre cómo su familia lo hace sentirse querido y seguro cuando conoce a gente nueva, a otros perros o cuando se queda solo en casa.  Después de pasar un día con Rusty, sabrás exactamente cómo ser el mejor amigo de tu perro.",Sin Genero,Planeta,Dr. John Bradshaw|,128,145,"0,9",13,19,Fuera de colección,Perros como mascotas || Edad de interés: a partir de 5 años,"amantes,amigo,animal,animales,aprendizaje,básica,canino,chicos,científica,comportamiento,comprar,comprende,cuidado,cómo,divulgación,domésticos,educativo,educativos,entender,envío,explicado,guía,ilustrado,infantil,infantiles,libro,libros,mascotas,para",https://www.planetadelibros.com.ar/usuaris/libros/fotos/434/original/portada_perros-comprende-a-tu-mejor-amigo_dr-john-bradshaw_202602092010.png,Infantil | Animales,20260301,Rústica con solapas,Descubre la vida secreta de tus mejores amigos.,Editorial Planeta,Español,,LIB,978-950-49-9506-7
4034488,9789504995074,Gatos Comprende A Tu Amigo Con Bigotes,"Descubre la vida secreta de los gatos junto al experto en comportamiento felino Dr. John Bradshaw     Acompaña a Libby durante su día, mientras explora el mundo por su cuenta y cuando está en casa con su familia. Gracias a su INCREÍBLE OLFATO y memoria, Libby traza un mapa de su vecindario y aprende cuáles son los lugares seguros y cuáles debe EVITAR. Descubre cómo su dueña la ayuda a sentirse cómoda en casa, jugando con ella y enseñándole dónde puede RASCAR y cómo usar la puertita para gatos.Con esta guía esencial, aprenderás TODO lo que necesitas saber sobre tu  amigo con bigotes.",Sin Genero,Planeta,Dr. John Bradshaw|,128,139,"0,9",13,19,Fuera de colección,Gatos como mascotas || Edad de interés: a partir de 5 años,"amantes,amigo,animal,animales,aprendizaje,básica,bigotes,chicos,científica,comportamiento,comprar,comprende,con,cuidado,cómo,didáctico,divulgación,domésticos,educativo,educativos,entender,envío,explicado,felino,gato,gatos,guía,ilustrado,infantil,para",https://www.planetadelibros.com.ar/usuaris/libros/fotos/434/original/portada_gatos-comprende-a-tu-amigo-con-bigotes_dr-john-bradshaw_202602091945.png,Infantil | Animales,20260301,Rústica sin solapas,Descubre la vida secreta de tus mejores amigos.,Editorial Planeta,Español,,LIB,978-950-49-9507-4
4029379,9789508523532,Como Hacer Que Te Pasen Cosas Buenas,"¿Sabes que tus emociones y pensamientos tienen un impacto directo en tu organismo, en tu percepciónde la realidad e incluso en tus propios genes?¿Eres consciente de que tu manera de gestionar los conflictos te puede predisponer a sufrir ansiedad o depresión, las enfermedades más frecuentes del siglo XXI?  Para la doctora Marian Rojas Estapé la felicidad consiste en vivir instalado de forma sana en el presente, habiendo superado las heridas del pasado y mirando con ilusión al futuro. Muchos de los trastornos que padecemos provienen de la incapacidad para gestionar nuestro presente. La felicidad no es lo que nos pasa, sino cómo interpretamos lo que nos pasa.En Cómo hacer que te pasen cosas buenas entenderás la importancia de aprender a enfocar tu atención y descubrirás pautas para combatir los miedos, las angustias y cómo canalizar las emociones negativas que te llegan a bloquear física y mentalmente.",Sin Genero,Espasa,Marian Rojas Estapé|,264,294,"1,2",15,23,Fuera de colección,AUTOAYUDA Y DESARROLLO PERSONAL,,https://www.planetadelibros.com.ar/usuaris/libros/fotos/381/original/portada_como-hacer-que-te-pasen-cosas-buenas_marian-rojas-estape_202307031945.jpg,Autoayuda | Crecimiento personal,20230801,Rústica con solapas,"Entiende tu cerebro, gestiona tus emociones, mejora tu vida.",Espasa,Español,Occidental,LIB,978-950-852-353-2
4028506,9789878220062,Habitos Atomicos,"HÁBITOS ATÓMICOS parte de una simple pero poderosa pregunta: ¿Cómo podemos vivir mejor? Sabemos que unos buenos hábitos nos permiten mejorar significativamente nuestra vida, pero con frecuencia nos desviamos del camino: dejamos de hacer ejercicio, comemos mal, dormimos poco, despilfarramos. ¿Por qué es tan fácil caer en los malos hábitos y tan complicado seguir los buenos?James Clear nos brinda fantásticas ideas basadas en investigaciones científicas, que le permiten revelarnos cómo podemos transformar pequeños hábitos cotidianos para cambiar nuestra vida y mejorarla. Esta guía pone al descubierto las fuerzas ocultas que moldean nuestro comportamiento""desde nuestra mentalidad, pasando por el ambiente y hasta la genética"" y nos demuestra cómo aplicar cada cambio a nuestra vida y a nuestro trabajo.  Después de leer este libro, tendrás un método sencillo para desarrollar un sistema eficaz que te conducirá al éxito.Aprende cómo""  "" Darte tiempo para desarrollar nuevos hábitos"" Superar la falta de motivación y de fuerza de voluntad"" Diseñar un ambiente para que el éxito sea fácil de alcanzar"" Regresar al buen camino cuando te hayas desviado un poco                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ",Sin Genero,Booket,James Clear|,328,253,"1,5","12,5",19,Fuera de colección,"AUTOAYUDA Y DESARROLLO PERSONAL || Mente, cuerpo y espíritu: pensamiento y práctica","atomicos,bienestar,bolsillo,booket,dejar,exitosa,fumar,gente,hábitos,habitos,inteligentes,libro,poder,positivos,ricos,saludable,saludables,vida,Cambio,Cómo,Formación,Hábitos,Transforma,Vida",https://www.planetadelibros.com.ar/usuaris/libros/fotos/374/original/portada_habitos-atomicos_james-clear_202302081619.jpg,Autoayuda | Crecimiento personal,20230301,Rústica - Bolsillo,"A 3 décadas de que Stephen Covey nos revelara los 7 hábitos de la gente altamente efectiva, James Clear nos enseña la forma más sencilla y práctica de incorporar los mejores hábitos a nuestra vida diaria.",Booket,Español,Occidental,LIB,978-987-822-006-2
8001316,9789878220659,Vendele A La Mente No A La Gente,"HOY VENDER ES DEMASIADO DIFÍCIL. NO SABEMOS POR QUÉ COMPRAMOS  En un mundo competitivo, donde casi todos los servicios y productos se están volviendo un commodity, llega la ciencia más revolucionaria del mercado. Aprende de forma práctica y entretenida cómo vender más hablando menos. El 85% de todo lo que el consumidor adquiere lo hace de forma inconsciente. Los seres humanos no saben por qué compran lo que compran; con neuroventas descubriremos cómo hacer que elijan tu producto o servicio sin hacer grandes esfuerzos.CIENTOS DE EMPRESAS  Líderes en veinte países venden con este conocimiento. El autor junto con su equipo científico, con sede en cinco países, ha transformado la cultura y los resultados de equipos comerciales y de ventas en cientos de empresas como Amway, IKEA, Kimberly Clark, Big Cola, Seguros Maphre, Telefónica Movistar, Telmex, Claro, Sony, Samsung, Nestlé, Bayer, General Motors y otros grandes grupos del sector inmobiliario y publicitario.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ",Sin Genero,Booket,Jürgen Klaric|,240,203,"1,2","12,5",19,Empresa,EMPRESA Y GESTIÓN || Gestión y técnicas de gestión || Gestión de áreas específicas || Gestión de ventas y marketing || Para lectores emergentes/principiantes/incipientes (adultos),"inconscientes,reptílico,Cerebro,Commodities,Emprendimiento,Empresa,Marketing,Motivaciones,Neuroventas,Publicidad",https://www.planetadelibros.com.ar/usuaris/libros/fotos/385/original/384509_portada_vendele-a-la-mente-no-a-la-gente_jurgen-klaric_202112230134.jpg,Empresa,20230901,Rústica - Bolsillo,Neuroventas: la ciencia que permite vender más hablando menos.,Booket,Español,Occidental,LIB,978-987-822-065-9
4025766,9789504973607,Disney Baby Mis Primeros Numeros,"UNO, DOS Y TRES. ¿CUÁNTAS COSAS VES?   APRENDE DE FORMA DIVERTIDA LOS NÚMEROS DEL 1 AL 10 CON TUS PERSONAJES FAVORITOS DE DISNEY BABY.",Sin Genero,Planeta Junior,Disney|,12,0,0,20,20,Fuera de colección,Aprendizaje temprano: los colores || Para niños c. 0-2 años,,https://www.planetadelibros.com.ar/usuaris/libros/fotos/333/original/portada_disney-baby-mis-primeros-numeros_disney_202106151701.jpg,Infantil | De 3 a 5 años || Infantil | Primeras palabras,20210701,Todo cartón,"UNO, DOS y TRES. ¿Cuántas cosas ves?",Planeta Junior,Español,Occidental,LIB,978-950-49-7360-7
4031137,9789504988175,Intensamente 2 Libro De Arte Y Emociones,"Dibuja, escribe e imagina mientras exploras tus sentimientos junto a Alegría, Tristeza, Temor, Furia, Desagrado y las nuevas Emociones: Ansiedad, Vergüenza, Envidia y Ennui.  ¡Libera tu creatividad, conecta contigo y perfecciona tus habilidades artísticas!",Sin Genero,Planeta Junior,Disney|,72,148,"0,5",16,23,Disney,Libros y paquetes interactivos y de actividades || FICCIÓN E HISTORIAS REALES INFANTILES Y JUVENILES || Edad de interés: a partir de 7 años,"aburrimiento,adolescencia,amigas,amigos,amorosas,arte,autoconocimient,basados,campamento,color,colores,complejas,conflictos,crecimiento,desafíos,desarrollo,dibujo,emociones,emoción,empatía,estrés,exploración,hockey,infantil,internos,lecciones,libro",https://www.planetadelibros.com.ar/usuaris/libros/fotos/406/original/405080_portada_intensamente-2-libro-de-arte-y-emociones_disney_202404120313.jpg,Infantil | De 6 a 8 años,20240801,Rústica sin solapas,¡INSPIRATE EN EL UNIVERSO DE INTENSAMENTE 2 PARA DESPERTAR A TU ARTISTA INTERIOR!,Planeta Junior,Español,,LIB,978-950-49-8817-5
4032367,9789504990949,La Tienda De Los Deseos,"En el corazón de Japón, en una ciudad cualquiera, en un barrio de callejuelas llenas de encanto y misterio se encuentra la Confitería Kohaku, un lugar muy especial que solo es visible a la hora del crepúsculo.El dueño de esta tienda se llama Kogetsu y no es un simple vendedor. Cada uno de los dulces que prepara alberga en su interior un toque de magia que puede curar el alma o transformar la vida de los clientes que se atreven a probarlos. Pero hay que tener cuidado, porque estas maravillosas golosinas pueden traer consigo muchas sorpresas""La tienda de los deseos es una novela conmovedora en la que una joven que sufre por su novio, un agente inmobiliario angustiado por sus inseguridades, un grupo de amigos enfrentados a la verdad y una madre agobiada por la rutina descubren que las respuestas que buscan no están en los dulces de Kogetsu, sino en ellos mismos.Y mientras las vidas de sus clientes se transforman, enfrentándolos a sus miedos y ayudándolos a encontrar un nuevo camino, Kogetsu también se embarca en su propio viaje: comprender qué significa ser humano y por qué un acto de bondad puede cambiar el curso de una vida.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ",Sin Genero,Planeta,Hiyoko Kurisu|,216,288,"1,6",14,21,Fuera de colección,FICCIÓN MODERNA Y CONTEMPORÁNEA || Ficción en la traducción,"alma,antiguo,asiática,bien,con,contemporánea,crepúsculo,curación,curar,deseos,dulces,emocional,emocionalmente,encantados,espíritus,fantasía,fantasmas,fiction,hacen,healing,hechizos,japonesa,japonesas,leyendas,libros,mágica,mágicas,mágicos,magia,moral",https://www.planetadelibros.com.ar/usuaris/libros/fotos/418/original/portada_la-tienda-de-los-deseos_hiyoko-kurisu_202503111424.jpg,Novela contemporánea | Novela corta,20250401,Rústica con solapas,Un acto de bondad puede cambiar el curso de una vida.,Editorial Planeta,Español,,LIB,978-950-49-9094-9
